id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21880705,Chambre dans un T3  proche du centre et transports,74752178,Grace &,Merignac,Capeyron,44.85183,-0.65423,Private room,30,1,32,2019-11-08,1.31,1,26
21881476,"Le B Majuscule on Jardin Public, Center/Chartrons",157495090,Monica,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85147,-0.57889,Entire home/apt,150,3,70,2019-11-25,2.92,2,44
21890370,"Flat Cité du Vin,",16627099,Dominique,Bordeaux,Bordeaux Maritime,44.86881,-0.55436,Entire home/apt,48,1,22,2019-11-20,0.91,1,53
21904257,Flat close to train station and airport,93478712,Virginie,Bgles,Bgles,44.8052,-0.54015,Entire home/apt,38,2,16,2019-10-04,0.68,1,77
21905261,Merignac,159541962,Hilary,Merignac,Capeyron,44.84994,-0.64716,Private room,30,2,0,,,1,0
21908841,"Studio spacieux, quartier calme Bordeaux centre",42612636,Celestin,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85262,-0.58544,Entire home/apt,35,3,2,2017-12-15,0.08,1,0
21916911,Appartement atypique de 50m2 au coeur de Bordeaux,10410523,Elisa,Bordeaux,Centre ville (Bordeaux),44.83843,-0.57218,Entire home/apt,75,1,5,2018-06-23,0.21,1,0
21931091,Chambre double avec salle de bain,54208749,Franck,Merignac,Centre ville (Merignac),44.83839,-0.64326,Private room,15,10,2,2018-11-17,0.08,1,174
21931896,Maison de ville aux portes de Bordeaux,43177074,Mickael,Le Bouscat,Le Bouscat,44.87341,-0.63002,Entire home/apt,80,2,7,2019-08-19,0.30,1,8
21933353,Appart Mérignac Centre,160063291,Léa,Merignac,Bourran,44.84291,-0.63727,Private room,26,1,15,2018-06-13,0.65,1,0
21943958,nice studio attached to a typical Bordeaux house,126461602,Nathalie,Pessac,Le Vallon-Les Echoppes,44.80975,-0.62549,Entire home/apt,35,2,135,2019-11-22,5.65,3,313
21945554,Grand T1 bis à Saint Augustin Bordeaux,62221022,Léna,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83061,-0.61233,Entire home/apt,40,3,21,2018-12-29,0.91,1,0
21946511,Appart sympa très bien situé à Bordeaux centre,74006422,Fabienne,Bordeaux,Bordeaux Sud,44.83502,-0.56613,Entire home/apt,70,2,57,2019-11-17,2.44,1,0
21962094,Maison Terrasse Bordeaux Saint-Genès,80476193,Jean-Jacques,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82869,-0.58695,Entire home/apt,100,2,0,,,1,58
21962866,"Appartement, comme une maison, Bordeaux Chartrons",17165196,Karine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85809,-0.57075,Entire home/apt,130,3,0,,,1,52
21970627,CHB 12M² TRES CALME. PKG.TRAM.CRS FLORENT. PISCINE,10615067,Magali,Lormont,Lormont,44.87099,-0.52734,Private room,23,2,7,2019-11-23,0.33,2,335
21970889,Chez Noé,69486937,Shouyé,Bordeaux,Bordeaux Maritime,44.8614,-0.55732,Private room,98,2,0,,,1,362
21974422,Appartement de charme à 5 min du tram,160437706,Hugo,Talence,Talence,44.82275,-0.59027,Entire home/apt,67,3,26,2019-11-11,3.04,1,35
21974433,"CHBRE 11M² DS MAISON PISCINE CRS FLORENT, CLINIQUE",10615067,Magali,Lormont,Lormont,44.8713,-0.52722,Private room,14,2,25,2019-09-01,1.06,2,157
21976610,Belle appartement de 39m2 à 2 pas de Bordeaux,160317745,Fanny,Bgles,Bgles,44.80989,-0.57337,Entire home/apt,45,7,2,2018-01-07,0.09,1,0
21978248,"Climatisé, lumineux et élégant 10 ' de Bordeaux",61660951,Claudie,Talence,Talence,44.81289,-0.59256,Entire home/apt,39,4,65,2019-06-16,2.72,1,123
21979334,Echoppe : le Bauducheu,152129414,Gwenael,Bordeaux,Bordeaux Sud,44.82242,-0.56072,Private room,55,2,0,,,1,0
21992334,Beautiful apartment in the heart of the city,160582970,Laurent,Bordeaux,Centre ville (Bordeaux),44.84285,-0.57959,Entire home/apt,68,2,107,2019-11-21,4.63,1,342
21994232,Chambre cosy dans un grand appartement bordelais,84645519,Jessica,Bordeaux,Nansouty - Saint Gens,44.8139,-0.56733,Private room,24,2,19,2018-07-02,0.79,2,0
22031148,L'atelier,139049462,Christophe,Bordeaux,Nansouty - Saint Gens,44.81666,-0.56785,Private room,80,1,1,2018-03-10,0.05,1,0
22039346,Grand Duplex Lumineux sur les quais (proche Tram),35418450,Nicolas,Bordeaux,Bordeaux Maritime,44.85991,-0.55633,Private room,75,1,18,2019-11-24,0.75,1,150
22042823,Appartement de 65m2 au centre de bordeaux,23653997,Jeyson,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85608,-0.5748,Entire home/apt,60,1,5,2018-04-30,0.24,1,0
22044536,Grand studio loft tout confort,15305368,Marie-Anne,Villenave-d'Ornon,Villenave-d'Ornon,44.79413,-0.58022,Entire home/apt,40,2,117,2019-11-22,5.02,1,250
22045153,Appartement à Bordeaux,7438370,Pascal,Bordeaux,Centre ville (Bordeaux),44.84829,-0.58673,Entire home/apt,70,2,0,,,1,0
22053382,Chambre cosy proche de la gare,84645519,Jessica,Bordeaux,Nansouty - Saint Gens,44.81266,-0.56676,Private room,26,2,4,2018-06-09,0.17,2,0
22057748,Maison de ville 3 chambres à 5 min de Bordeaux.,161111041,Farida,Bgles,Bgles,44.80944,-0.57212,Entire home/apt,113,7,4,2018-10-28,0.25,1,22
22057914,Échoppe bordelaise avec jardin,12426310,Marie,Bgles,Bgles,44.81014,-0.56524,Entire home/apt,95,3,11,2019-11-25,0.59,1,0
22061321,Chambre privée dans grande maison bordeaux centre,161141463,Mathilde,Bordeaux,Bordeaux Sud,44.8258,-0.56594,Private room,23,1,7,2018-04-25,0.29,1,0
22062025,Bel appartement à la Victoire,30514034,Isabelle,Bordeaux,Bordeaux Sud,44.82824,-0.57328,Entire home/apt,65,4,66,2019-11-03,2.79,2,340
22083082,Quiet apartment with terrace. Free car park.,126640131,Manuel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83327,-0.5888,Entire home/apt,50,4,7,2019-07-26,0.33,2,0
22093739,"Appartement Cosy 
proche gare/marché capucins",27397915,Magalie,Bordeaux,Bordeaux Sud,44.82906,-0.56998,Entire home/apt,55,3,9,2018-05-21,0.38,1,0
22094966,Chambre privée très lumineuse,2348233,Jane,Talence,Talence,44.81129,-0.57734,Private room,19,4,0,,,1,0
22098990,Appartement cosy à 20min de Bordeaux.,91433757,Geneviève,Gradignan,Gradignan,44.78665,-0.6064,Entire home/apt,35,1,0,,,1,0
22103281,Maison à proximité de Bordeaux,161459221,Etienne,Floirac,Floirac,44.82747,-0.52207,Entire home/apt,40,1,65,2019-10-31,2.75,1,101
22104085,Mini cosy loft 36m² on the river's banks,7107427,Ben,Lormont,Lormont,44.87496,-0.53555,Entire home/apt,53,3,54,2019-11-11,2.40,5,31
22104474,Talence: Suite de 70 m2,161475531,Christine,Talence,Talence,44.80488,-0.59246,Entire home/apt,100,2,7,2019-04-21,0.34,1,161
22104889,Loft avec terrasse quartier Jardin Public,161479151,Nicole,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85081,-0.58465,Private room,100,2,1,2018-11-03,0.08,1,0
22111691,2 pièces quartier Saint- Pierre,6037619,Patricia,Bordeaux,Centre ville (Bordeaux),44.84069,-0.5733,Entire home/apt,50,5,1,2018-01-01,0.04,2,0
22113648,Appartement 2 pièces hyper centre de Bordeaux,155717067,Tudy,Bordeaux,Bordeaux Sud,44.83286,-0.57427,Entire home/apt,75,4,1,2017-12-15,0.04,1,0
22115208,Appartement T2 - Bordeaux Nord proche TRAMWAY,161563355,Stephane,Bordeaux,Bordeaux Maritime,44.87873,-0.57392,Entire home/apt,30,1,46,2019-06-09,1.92,1,0
22121126,Joli appartement spacieux près de Saint-Michel.,27257456,Emma,Bordeaux,Bordeaux Sud,44.83294,-0.56338,Entire home/apt,55,1,0,,,1,0
22121259,T2 centre historique quartier Saint-Pierre,6037619,Patricia,Bordeaux,Centre ville (Bordeaux),44.83951,-0.57136,Entire home/apt,50,5,0,,,2,0
22141497,My bright 2 rooms flat + parking spot,23194156,Guillaume,Merignac,Arlac,44.82809,-0.61902,Entire home/apt,75,3,12,2019-04-23,0.52,1,0
22144261,"Appartement 50m2, balcon, tram proche gare St Jean",31384329,Romain,Bgles,Bgles,44.79889,-0.55534,Entire home/apt,60,1,1,2018-04-26,0.05,1,0
22144552,CHAMBRE  BORDEAUX PROXIMITE CENTRE,12394790,Marie,Bordeaux,Caudran,44.84198,-0.61949,Private room,27,1,21,2019-11-21,0.88,2,333
22158082,Appartement T3 lumineux idéal pour familles amis,62431229,Juliette,Bordeaux,Caudran,44.86228,-0.63041,Entire home/apt,65,2,2,2017-12-28,0.08,1,0
22159849,T2 calme dans l’hyper-centre de Bordeaux,9233777,Anaïs,Bordeaux,Centre ville (Bordeaux),44.84138,-0.57868,Entire home/apt,55,1,16,2018-07-04,0.67,1,0
22162452,chambre gare saint jean centre de bordeaux,72413764,Frederic,Bordeaux,Bordeaux Sud,44.82553,-0.55268,Private room,29,5,39,2019-10-26,1.93,2,23
22162796,Appartement Anna Bordeaux St Pierre,39827546,Sébastien,Bordeaux,Centre ville (Bordeaux),44.84152,-0.57317,Entire home/apt,85,1,34,2019-11-17,5.86,1,331
22163695,Bel Appartement Bordelais,2785328,Audrey,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83216,-0.5838,Entire home/apt,35,2,14,2018-08-25,0.71,1,0
22164186,Welcom,126726904,Marion,Eysines,Eysines,44.86371,-0.63758,Private room,30,1,0,,,1,0
22173651,Superbe Appartement - Centre historique Bordeaux,161976944,Edouard,Bordeaux,Bordeaux Sud,44.83313,-0.57055,Entire home/apt,66,2,11,2019-10-27,0.49,1,2
22181998,Cocon douillet,162054808,Marie-Reine,Bordeaux,Centre ville (Bordeaux),44.84066,-0.58062,Entire home/apt,34,3,41,2019-09-30,1.84,1,114
22182449,Appartement Centre Bordeaux,533574,Patricia,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84668,-0.57895,Entire home/apt,300,3,0,,,3,360
22185247,Chambre cosy à Bordeaux Centre.,22924174,Maria-Victoria Et Fabrice,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83206,-0.58027,Private room,30,2,26,2019-08-19,1.12,2,165
22199740,Studio au coeur du centre ville de Bordeaux,70493993,Axelle,Bordeaux,Centre ville (Bordeaux),44.83692,-0.57325,Entire home/apt,32,2,17,2018-11-11,0.72,1,0
22205720,Appartement avec balcon Parc Bordelais,162264661,Justine,Bordeaux,Caudran,44.85113,-0.60525,Entire home/apt,22,1,3,2019-05-17,0.44,1,0
22219706,Talence : Belle maison en bois en seconde ligne,162362401,Fabien,Talence,Talence,44.81435,-0.58977,Entire home/apt,170,3,2,2019-01-02,0.15,1,0
22220222,"Chambre-près du tram B, arrêt Bergonier",74977199,Florence,Bordeaux,Nansouty - Saint Gens,44.82269,-0.57497,Private room,30,2,68,2019-11-18,6.56,3,40
22220611,Agréable  3 pièces 86 m2 (5 Juillet au 31 Août),162358609,Attia,Pessac,Verthamon,44.81366,-0.6157,Entire home/apt,80,1,1,2018-06-18,0.06,1,0
22224597,Charmant Appartement Hypercentre,37569467,Sandrine,Bordeaux,Centre ville (Bordeaux),44.8386,-0.57386,Entire home/apt,90,2,1,2018-01-01,0.04,1,0
22225886,Modern new house ideally placed,86662560,Patrice,Eysines,Eysines,44.88526,-0.66792,Entire home/apt,90,1,15,2019-11-02,0.68,1,243
22227181,T1 bis au coeur du quartier Saint Augustin,56975072,Maëlle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83121,-0.61224,Entire home/apt,35,2,31,2019-10-28,1.34,1,0
22235590,Maison Moderne Familiale piscine privative,88433843,Hélène,Bgles,Bgles,44.80469,-0.5534,Entire home/apt,110,4,4,2019-08-18,0.23,1,298
22237396,"Large cozy studio ""St Genes""",145119146,Alfred,Bordeaux,Nansouty - Saint Gens,44.82035,-0.57901,Entire home/apt,59,1,19,2019-07-21,1.00,15,0
22242082,Appartement contemporain en plein cœur de Bordeaux,64346707,Neil,Bordeaux,Centre ville (Bordeaux),44.83759,-0.57114,Entire home/apt,50,2,9,2018-08-14,0.38,1,0
22245850,SPLENDID HOUSE WITH SWIMMING POOL - BORDEAUX,38747211,Valerie,Talence,Talence,44.82051,-0.58284,Entire home/apt,280,2,3,2019-08-17,0.79,1,13
22253320,Appartement en Dupleix,20265851,Anne-Caliste,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83142,-0.58399,Entire home/apt,51,90,0,,,1,122
22255564,Duplex 40m2 - très calme - Place de la Bourse,92311167,Simon,Bordeaux,Centre ville (Bordeaux),44.83933,-0.57124,Entire home/apt,45,2,1,2017-12-29,0.04,1,0
22257825,Maison cosy en centre de Bordeaux avec jardin,13574205,Amélie And Adrien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84784,-0.58043,Entire home/apt,100,2,9,2019-06-10,0.39,1,38
22258778,"L'Echoppe ""Good Vibes""   Maison de 75m² 2 chambres",162654132,Virginie,Talence,Talence,44.81372,-0.59692,Entire home/apt,85,3,46,2019-08-17,1.98,1,5
22260491,T2 45 mètres carré proche hotel de ville,54343784,Simon,Bordeaux,Centre ville (Bordeaux),44.83548,-0.57795,Entire home/apt,50,5,11,2019-08-24,0.46,1,0
22261662,3 pièce Bordeaux avec charme,162675093,Sylvain,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85197,-0.57618,Entire home/apt,105,1,0,,,1,0
22271410,Spacieuse maison avec jardin,19956386,Isabelle,Bordeaux,Centre ville (Bordeaux),44.84529,-0.59702,Entire home/apt,350,2,30,2019-10-26,1.30,1,173
22273878,Chambres d'hôtes écologiques,162772533,Isabelle,Bordeaux,Nansouty - Saint Gens,44.81553,-0.56652,Private room,50,2,0,,,1,0
22274925,Studio Mérignac centre + parking sécurisé,129200980,Edith,Merignac,Centre ville (Merignac),44.8409,-0.64658,Entire home/apt,38,2,47,2019-06-27,2.03,1,0
22278214,"Grande chambre dans maison, proche Gare Saint Jean",92623321,Théo,Bordeaux,Bordeaux Sud,44.82629,-0.56155,Private room,25,1,14,2018-04-08,0.59,4,0
22286054,Maison individuelle,11073804,Lisa,Bordeaux,Bordeaux Sud,44.81863,-0.56374,Entire home/apt,33,1,0,,,1,0
22287186,"Appt de charme, 70 m2 avec jardin, Croix Blanche",87754599,Mélanie,Bordeaux,Centre ville (Bordeaux),44.84629,-0.59487,Entire home/apt,100,2,0,,,1,0
22287288,"Chambre cosy T3, Tram B au pied de la résidence",16075390,Mathieu,Talence,Talence,44.80679,-0.59239,Private room,30,2,9,2019-06-27,0.41,1,0
22287739,"T2 de 55m2 avec JARDIN et parking, proche tramway",955520,Sandra,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86369,-0.57321,Entire home/apt,69,2,37,2019-11-03,1.58,1,0
22290273,T2 cosy et lumineux - Victoire,55588797,Sophie,Bordeaux,Bordeaux Sud,44.83033,-0.56869,Entire home/apt,40,2,6,2018-06-29,0.25,1,0
22300297,Cosy apartment with terrasse - 15min from Bordeaux,13887812,Virginie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83117,-0.60938,Private room,35,2,22,2019-04-23,0.95,1,20
22300578,Appartement Bordeaux aux Chartrons,16732751,Romain,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85469,-0.57064,Entire home/apt,45,3,1,2018-01-02,0.04,1,0
22300919,T2 lumineux  quartier Grand Théâtre Hyper centre.,14975023,Brigitte,Bordeaux,Centre ville (Bordeaux),44.8408,-0.5737,Entire home/apt,60,2,69,2019-10-07,2.98,3,207
22304339,Echoppe bordelaise,163044142,Adrien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83658,-0.59716,Private room,47,1,1,2017-12-20,0.04,1,0
22314678,Maison familiale proche Bordeaux centre,20874960,Alexandra,Cenon,Gambetta-Mairie-Lissandre,44.85034,-0.53727,Entire home/apt,110,5,4,2018-12-31,0.22,1,14
22316878,"Une parenthèse dans le temps, tout confort,",163155033,Marie-Line,Le Haillan,Le Haillan,44.87078,-0.689,Private room,25,2,13,2019-10-31,0.74,1,245
22318954,Chambre + balcon dans maison proche gare SaintJean,92623321,Théo,Bordeaux,Bordeaux Sud,44.82633,-0.55995,Private room,30,1,12,2018-04-08,0.51,4,0
22320992,Bordeaux Studio proche Gambetta,163183321,Florence,Bordeaux,Centre ville (Bordeaux),44.84149,-0.59093,Entire home/apt,50,2,58,2019-05-30,2.51,1,133
22323814,Gorgeous Bordeaux house with swimming pool,17115664,Benoit,Le Bouscat,Le Bouscat,44.85483,-0.59712,Entire home/apt,400,7,0,,,1,362
22336919,Studio tout confort Barrière de Pessac,50655042,Laurent Pierre,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82609,-0.59074,Entire home/apt,30,4,5,2018-03-25,0.22,1,297
22339833,Appartement atypique 140 m2 plein centre ville,77440423,Alexis,Bordeaux,Bordeaux Sud,44.83483,-0.56655,Entire home/apt,140,2,1,2018-01-01,0.04,1,0
22342220,Une chambre dans un grand T3 de 80m2 avec terrasse,5225551,Léa,Bordeaux,Bordeaux Maritime,44.86308,-0.56238,Private room,30,1,14,2019-10-26,0.63,2,84
22349355,Appartement centre de Bordeaux 45euros,163418142,Lili Et Billy,Bordeaux,Centre ville (Bordeaux),44.83935,-0.59385,Entire home/apt,45,2,45,2019-06-25,1.94,1,318
22350530,Nice House Calm & Cosy in Mérignac Saint-Augustin,96991633,Alexandra,Merignac,La Glacire,44.83074,-0.61669,Entire home/apt,65,1,40,2019-08-19,1.99,1,0
22350558,Nice apartment with terrace and parking,163429443,Jean Baptiste,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85124,-0.57315,Entire home/apt,83,2,20,2019-05-14,0.86,1,0
22351522,Appartement Bordeaux Centre historique,90408829,Sylvain,Bordeaux,Centre ville (Bordeaux),44.836,-0.56836,Entire home/apt,62,2,34,2019-10-21,1.45,1,180
22354124,Superbe maison sur 3 niveaux avec garage,29102137,L.C.B,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85367,-0.57371,Entire home/apt,158,2,16,2019-11-03,0.85,24,0
22356201,Maison de ville à deux pas du Golf de Bordeaux,102888012,Lilian,Eysines,Eysines,44.86695,-0.63348,Entire home/apt,95,2,11,2019-08-18,0.57,1,320
22382089,Chill in Bordeaux,37597655,Flory,Bordeaux,La Bastide,44.8393,-0.55897,Entire home/apt,50,1,0,,,1,0
22383964,❤ Bordelais Cottage : comfortable and furnished❤,163691677,Evan,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82304,-0.59646,Entire home/apt,57,4,9,2018-05-21,0.39,1,0
22398130,Maison familiale avec jardin - Chartrons,50527235,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85858,-0.57759,Entire home/apt,120,5,4,2018-09-06,0.24,1,20
22400393,appartement échoppe dans le centre de bordeaux,51675868,Gaelle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82911,-0.58892,Entire home/apt,45,1,0,,,1,0
22405594,Studio à Gradignan proche Domaine Universitaire,128735126,Laureline,Gradignan,Gradignan,44.78801,-0.60822,Entire home/apt,22,1,9,2018-08-13,0.40,1,0
22414921,Studio proche de la Victoire,56687852,Faatou,Bordeaux,Nansouty - Saint Gens,44.82468,-0.57121,Entire home/apt,25,3,24,2018-07-15,1.03,1,0
22415835,Appartement Chartrons lumineux & Design,84916823,Flavien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85774,-0.56728,Entire home/apt,90,2,1,2018-03-12,0.05,1,0
22431660,JOLIE MAISON DE VILLE avec PARKING,46696772,Elena,Bordeaux,Nansouty - Saint Gens,44.82619,-0.57092,Entire home/apt,86,2,29,2019-08-29,1.25,1,0
22435430,Beau T2 calme proche de l'aéroport et du tram,63537847,Charlotte,Merignac,Les Eyquems,44.82356,-0.65088,Entire home/apt,45,3,15,2019-10-21,0.70,1,0
22441107,À deux pas de l’Arena,16566592,Floriane,Floirac,Floirac,44.8411,-0.53321,Entire home/apt,40,4,2,2019-07-10,0.40,1,9
22442228,Cozy convenient apartment at the city center,108762585,Jiale,Bordeaux,Bordeaux Sud,44.82834,-0.57115,Entire home/apt,50,7,2,2018-01-06,0.09,1,0
22447284,T1 bis Bordeaux St Bruno avec Baignoire Balnéo,120578517,Alexandre,Bordeaux,Centre ville (Bordeaux),44.83804,-0.59244,Entire home/apt,60,5,21,2019-08-26,0.91,1,0
22450931,Studio neuf indépendant tout équipé avec jardin,164491632,Touria,Lormont,Lormont,44.88669,-0.52613,Entire home/apt,44,1,162,2019-11-22,6.99,1,333
22452437,Appartement Cossu plein centre ville,146568786,Eliane Nicole,Bordeaux,Bordeaux Sud,44.82785,-0.55803,Private room,65,2,0,,,1,364
22458913,Maison Pierre renovée 2 chambres bordeaux,88923040,Laurent,Bordeaux,Caudran,44.8406,-0.61444,Entire home/apt,150,3,27,2019-10-13,1.45,1,148
22460505,Echoppe cosy avec terrasse à Bordeaux,156333065,Céline,Bordeaux,Nansouty - Saint Gens,44.81272,-0.56668,Entire home/apt,110,7,0,,,2,0
22462400,Appartement chaleureux Bordeaux centre,39801657,Amandine,Bordeaux,Centre ville (Bordeaux),44.83687,-0.56854,Entire home/apt,50,2,30,2019-02-17,1.36,1,41
22466781,Chambre avec SDB/WC privés proche Bordeaux,22813700,Ana & Loïc,Bgles,Bgles,44.80227,-0.55666,Private room,20,2,61,2019-10-28,2.65,2,36
22467013,Charmant T1 avec mezzanine au cœur des Chartrons,164682171,Gaby,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8535,-0.5674,Entire home/apt,65,1,45,2018-09-30,1.96,1,0
22474406,Beau T2 Calme + parking sécurisé privé,142939934,Marion,Pessac,Le Bourg,44.81124,-0.6287,Entire home/apt,45,6,23,2019-09-29,1.01,1,26
22477389,Superbe appartement en plein coeur de Bordeaux,50510309,Laura,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84752,-0.57988,Entire home/apt,50,1,1,2018-02-16,0.05,1,0
22477617,Nid douillet - T2,3858835,Alice,Bordeaux,Bordeaux Sud,44.83041,-0.56389,Entire home/apt,40,2,1,2018-01-11,0.04,1,0
22481795,Nice house with garden,11144474,Pauline,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82989,-0.58645,Entire home/apt,105,7,4,2018-08-11,0.21,1,9
22488611,Hypercentre historique Loft 150m2 + terrasse,35472274,Astrid,Bordeaux,Centre ville (Bordeaux),44.83977,-0.57255,Entire home/apt,300,2,32,2019-11-03,1.54,1,350
22491405,Bordeaux centre:Appt T2 tt équipé/Piscine/Parking,10699504,Benjamin,Bordeaux,Bordeaux Sud,44.82822,-0.55905,Entire home/apt,36,7,1,2019-08-03,0.26,2,0
22495046,Studio de charme  dans rue piétonne  hyper centre,164998241,Michele,Bordeaux,Centre ville (Bordeaux),44.83972,-0.56956,Entire home/apt,60,3,50,2019-11-10,2.17,1,6
22495238,Chambre près de la gare et du centre ville,56078240,Rosalie,Bordeaux,Bordeaux Sud,44.81997,-0.56564,Private room,38,1,0,,,1,0
22495914,"Bel appartement au centre de bordeaux, tout à pied",165012399,Christian,Bordeaux,Bordeaux Sud,44.82944,-0.57397,Entire home/apt,75,3,56,2019-10-09,2.53,1,134
22501214,Appartement spacieux et confortable - Cité du vin,35750059,Esther & Thibaud,Bordeaux,Bordeaux Maritime,44.86367,-0.55732,Entire home/apt,120,4,4,2019-08-05,0.26,1,9
