,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone
1834,24203531,43017345,Entire home/apt,Studio,50,7,29.4,1470.0,2
1835,24215090,182558925,Private room,2,20,90,256.0,5120.0,1
1836,24218851,155093606,Entire home/apt,1,112,86,256.0,28672.0,2
1837,24223599,180941816,Entire home/apt,1,45,9,37.8,1700.9999999999998,3
1838,24260953,5916527,Private room,1,40,24,100.8,4032.0,3
1839,24275725,133797065,Entire home/apt,Studio,25,9,37.8,944.9999999999999,1
1840,24278353,183115268,Entire home/apt,Studio,40,20,84.0,3360.0,4
1841,24278656,183117791,Entire home/apt,1,95,11,46.199999999999996,4389.0,1
1842,24279174,183123281,Entire home/apt,1,60,11,46.199999999999996,2771.9999999999995,3
1843,24296280,19905436,Entire home/apt,1,70,11,46.199999999999996,3233.9999999999995,1
1844,24297470,83710666,Private room,1,30,7,29.4,882.0,2
1845,24303023,154316694,Entire home/apt,2,100,39,163.79999999999998,16379.999999999998,5
1846,24304873,66606315,Entire home/apt,1,40,9,37.8,1512.0,2
1847,24306701,183367577,Private room,1,31,14,58.8,1822.8,2
1848,24307681,20597820,Entire home/apt,Studio,39,22,92.39999999999999,3603.5999999999995,5
1849,24308556,35806566,Entire home/apt,1,43,10,42.0,1806.0,5
1850,24316968,181436937,Entire home/apt,Studio,140,18,75.6,10584.0,1
1851,24318598,83419981,Entire home/apt,1,55,9,37.8,2079.0,1
1852,24321995,183303017,Entire home/apt,Studio,55,10,42.0,2310.0,2
1853,24324529,28157116,Entire home/apt,1,62,12,50.4,3124.7999999999997,4
1854,24324990,44918884,Private room,2,80,11,46.199999999999996,3695.9999999999995,4
1855,24325392,63350866,Entire home/apt,1,50,12,50.4,2520.0,1
1856,24325940,116840626,Entire home/apt,1,29,21,88.19999999999999,2557.7999999999997,5
1857,24327063,51195041,Entire home/apt,Studio,41,23,96.6,3960.6,6
1858,24328129,54613631,Private room,1,41,9,37.8,1549.8,4
1859,24329684,50421083,Entire home/apt,1,58,10,42.0,2436.0,5
1860,24341100,107456411,Private room,1,45,13,54.599999999999994,2456.9999999999995,1
1861,24349239,71082872,Private room,1,50,22,92.39999999999999,4620.0,2
1862,24371158,57729045,Entire home/apt,3+,90,20,84.0,7560.0,6
1863,24384026,37041758,Entire home/apt,1,50,10,42.0,2100.0,1
1864,24389292,169293988,Private room,1,55,14,58.8,3234.0,2
1865,24401675,351717,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,3
1866,24402053,112484924,Private room,1,30,19,79.8,2394.0,3
1867,24416335,89368316,Entire home/apt,1,38,7,29.4,1117.2,4
1868,24416498,13921513,Entire home/apt,1,60,21,88.19999999999999,5291.999999999999,4
1869,24418991,184227163,Entire home/apt,2,95,27,113.39999999999999,10773.0,5
1870,24420486,134250668,Entire home/apt,2,125,8,33.599999999999994,4199.999999999999,4
1871,24420506,33983793,Entire home/apt,Studio,60,17,71.39999999999999,4283.999999999999,1
1872,24439153,184567089,Entire home/apt,1,60,9,37.8,2268.0,4
1873,24440111,145119146,Entire home/apt,Studio,59,9,37.8,2230.2,1
1874,24457745,86861214,Entire home/apt,1,60,12,50.4,3024.0,1
1875,24459023,184742633,Entire home/apt,1,43,23,96.6,4153.8,5
1876,24465302,38644136,Entire home/apt,1,50,55,230.99999999999997,11549.999999999998,1
1877,24482365,10798726,Entire home/apt,1,85,17,71.39999999999999,6068.999999999999,1
1878,24483792,7770540,Entire home/apt,1,35,7,29.4,1029.0,2
1879,24487245,136200357,Entire home/apt,Studio,25,60,251.99999999999997,6299.999999999999,3
1880,24487865,11746901,Private room,1,55,13,54.599999999999994,3002.9999999999995,5
1881,24491860,173158435,Private room,1,60,7,29.4,1764.0,3
1882,24506200,70521767,Entire home/apt,1,70,8,33.599999999999994,2351.9999999999995,3
1883,24508451,26836075,Private room,1,60,26,109.19999999999999,6551.999999999999,5
1884,24512091,185166330,Entire home/apt,2,80,8,33.599999999999994,2687.9999999999995,1
1885,24512099,78030121,Entire home/apt,1,38,12,50.4,1915.2,6
1886,24522266,127835576,Entire home/apt,1,38,80,256.0,9728.0,2
1887,24526652,88876226,Private room,1,35,37,155.39999999999998,5438.999999999999,4
1888,24534079,185328858,Entire home/apt,3+,150,10,42.0,6300.0,2
1889,24534623,185146887,Entire home/apt,1,75,11,46.199999999999996,3464.9999999999995,2
1890,24536156,99917767,Private room,1,30,12,50.4,1512.0,5
1891,24539539,185371946,Entire home/apt,1,43,7,29.4,1264.2,2
1892,24542091,37592649,Entire home/apt,1,38,51,214.2,8139.599999999999,6
1893,24558414,185539216,Entire home/apt,1,50,12,50.4,2520.0,5
1894,24572394,134816584,Shared room,1,10,23,96.6,966.0,3
1895,24572699,127881483,Private room,1,30,53,222.6,6678.0,1
1896,24574575,106236031,Entire home/apt,Studio,60,32,134.39999999999998,8063.999999999998,5
1897,24575188,53460792,Entire home/apt,1,89,17,71.39999999999999,6354.599999999999,1
1898,24575871,185682592,Private room,3+,30,7,29.4,882.0,6
1899,24590577,97267040,Private room,2,40,12,50.4,2016.0,2
1900,24602194,15113632,Entire home/apt,3+,100,12,50.4,5040.0,4
1901,24603793,57439819,Entire home/apt,3+,195,51,214.2,41769.0,5
1902,24611418,10590121,Entire home/apt,1,50,10,42.0,2100.0,2
1903,24617381,121737334,Private room,2,112,10,42.0,4704.0,4
1904,24617445,186042933,Entire home/apt,1,42,8,33.599999999999994,1411.1999999999998,3
1905,24622943,186080088,Entire home/apt,1,85,13,54.599999999999994,4640.999999999999,4
1906,24625446,58015139,Entire home/apt,2,190,12,50.4,9576.0,1
1907,24636792,186192947,Entire home/apt,1,99,8,33.599999999999994,3326.3999999999996,1
1908,24639229,179083444,Entire home/apt,3+,70,16,67.19999999999999,4703.999999999999,3
1909,24643565,186237501,Entire home/apt,1,49,51,214.2,10495.8,5
1910,24654110,32581191,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,3
1911,24666623,18588717,Private room,1,45,38,159.6,7182.0,1
1912,24671938,186460324,Private room,1,27,10,42.0,1134.0,3
1913,24672695,1287812,Private room,1,50,22,92.39999999999999,4620.0,1
1914,24675940,85942633,Entire home/apt,1,40,16,67.19999999999999,2687.9999999999995,4
1915,24676258,29468104,Private room,1,26,7,29.4,764.4,4
1916,24684307,186569353,Entire home/apt,Studio,49,49,205.79999999999998,10084.199999999999,5
1917,24685145,6450821,Private room,1,35,12,50.4,1764.0,6
1918,24689616,36959152,Entire home/apt,1,50,26,109.19999999999999,5459.999999999999,2
1919,24705956,10068443,Entire home/apt,1,80,12,50.4,4032.0,6
1920,24727036,184742633,Entire home/apt,1,40,16,67.19999999999999,2687.9999999999995,5
1921,24729390,59748716,Entire home/apt,3+,95,10,42.0,3990.0,1
1922,24732067,14868786,Entire home/apt,Studio,34,14,58.8,1999.1999999999998,3
1923,24735134,5150501,Entire home/apt,1,48,32,134.39999999999998,6451.199999999999,3
1924,24740218,85908404,Entire home/apt,2,120,46,193.2,23184.0,1
1925,24740341,80854112,Entire home/apt,3+,189,11,46.199999999999996,8731.8,4
1926,24741209,139798758,Entire home/apt,Studio,48,18,75.6,3628.7999999999997,2
1927,24744596,187037673,Entire home/apt,1,52,11,46.199999999999996,2402.3999999999996,4
1928,24751112,187125084,Private room,1,25,14,58.8,1470.0,5
1929,24763451,65788631,Entire home/apt,Studio,65,24,100.8,6552.0,6
1930,24775958,10258998,Entire home/apt,1,62,19,79.8,4947.599999999999,3
1931,24787360,11138696,Entire home/apt,2,75,11,46.199999999999996,3464.9999999999995,4
1932,24813829,143451867,Entire home/apt,Studio,60,56,235.2,14112.0,1
1933,24818906,179191352,Entire home/apt,2,80,10,42.0,3360.0,1
1934,24846370,9450275,Entire home/apt,1,70,12,50.4,3528.0,2
1935,24851836,52545097,Private room,1,38,9,37.8,1436.3999999999999,4
1936,24860845,1823627,Entire home/apt,1,60,30,125.99999999999999,7559.999999999999,1
1937,24862046,27833518,Private room,1,40,20,84.0,3360.0,6
1938,24866740,47507276,Entire home/apt,Studio,50,36,151.2,7559.999999999999,1
1939,24866884,43760912,Entire home/apt,2,120,33,138.6,16632.0,1
1940,24868450,24852897,Entire home/apt,2,100,8,33.599999999999994,3359.9999999999995,2
1941,24869279,57777591,Entire home/apt,1,60,9,37.8,2268.0,2
1942,24881784,33771189,Entire home/apt,1,60,9,37.8,2268.0,1
1943,24882772,188114074,Entire home/apt,Studio,40,10,42.0,1680.0,3
1944,24887858,28680353,Entire home/apt,2,120,19,79.8,9576.0,3
1945,24889793,33214062,Entire home/apt,1,60,26,109.19999999999999,6551.999999999999,4
1946,24903650,188284476,Entire home/apt,3+,250,8,33.599999999999994,8399.999999999998,5
1947,24927629,42389237,Private room,1,40,11,46.199999999999996,1847.9999999999998,1
1948,24930274,188483536,Entire home/apt,1,65,17,71.39999999999999,4640.999999999999,2
1949,24935597,183134386,Private room,1,25,25,105.0,2625.0,1
1950,24938793,188540597,Entire home/apt,1,90,11,46.199999999999996,4158.0,5
1951,24938965,79094840,Entire home/apt,1,87,16,67.19999999999999,5846.399999999999,2
1952,24959794,49925656,Private room,1,80,16,67.19999999999999,5375.999999999999,1
1953,24969352,97162166,Private room,1,22,9,37.8,831.5999999999999,5
1954,24973854,188811134,Entire home/apt,Studio,54,40,168.0,9072.0,1
1955,24975905,188823582,Entire home/apt,2,55,11,46.199999999999996,2540.9999999999995,4
1956,24978124,140924715,Private room,1,35,12,50.4,1764.0,2
1957,24986615,45377786,Entire home/apt,1,85,13,54.599999999999994,4640.999999999999,3
1958,24987502,7358676,Entire home/apt,1,120,7,29.4,3528.0,3
1959,24988685,129968192,Entire home/apt,Studio,45,49,205.79999999999998,9261.0,2
1960,24990221,54478825,Private room,1,28,13,54.599999999999994,1528.7999999999997,2
1961,25000817,71089937,Entire home/apt,1,57,10,42.0,2394.0,2
1962,25003543,104868058,Entire home/apt,1,55,22,92.39999999999999,5081.999999999999,3
1963,25011659,22018041,Entire home/apt,1,75,26,109.19999999999999,8189.999999999999,2
1964,25025512,166941743,Entire home/apt,1,40,12,50.4,2016.0,3
1965,25026572,115599469,Private room,1,28,21,88.19999999999999,2469.5999999999995,6
1966,25028431,35543270,Entire home/apt,1,45,9,37.8,1700.9999999999998,4
1967,25029740,140992387,Private room,1,30,20,84.0,2520.0,2
1968,25044958,42924472,Entire home/apt,1,40,7,29.4,1176.0,1
1969,25046053,58903380,Entire home/apt,1,40,11,46.199999999999996,1847.9999999999998,4
1970,25046440,72326539,Entire home/apt,2,85,19,79.8,6783.0,2
1971,25048718,134273236,Private room,1,48,13,54.599999999999994,2620.7999999999997,6
1972,25050274,48418253,Entire home/apt,2,40,13,54.599999999999994,2184.0,6
1973,25051904,185211348,Entire home/apt,1,40,13,54.599999999999994,2184.0,6
1974,25074466,181656463,Entire home/apt,1,65,11,46.199999999999996,3002.9999999999995,1
1975,25079793,29394867,Entire home/apt,1,70,28,117.6,8232.0,4
1976,25080741,75255498,Entire home/apt,1,60,10,42.0,2520.0,3
1977,25092664,21737341,Entire home/apt,2,180,10,42.0,7560.0,6
1978,25093060,189683634,Entire home/apt,1,75,9,37.8,2835.0,2
1979,25099992,181441156,Entire home/apt,Studio,50,11,46.199999999999996,2310.0,3
1980,25100835,24626006,Private room,2,120,7,29.4,3528.0,5
1981,25112754,187749447,Entire home/apt,1,50,24,100.8,5040.0,5
1982,25127496,20233613,Entire home/apt,1,60,7,29.4,1764.0,4
1983,25134506,159105427,Private room,1,35,17,71.39999999999999,2498.9999999999995,2
1984,25143115,67068530,Entire home/apt,Studio,65,13,54.599999999999994,3548.9999999999995,4
1985,25147699,100672444,Entire home/apt,1,78,8,33.599999999999994,2620.7999999999997,2
1986,25153712,15991115,Entire home/apt,2,95,9,37.8,3590.9999999999995,1
1987,25156601,137945056,Entire home/apt,1,59,9,37.8,2230.2,3
1988,25177545,190247131,Entire home/apt,Studio,35,35,147.0,5145.0,1
1989,25220258,190541199,Private room,1,45,29,121.8,5481.0,1
1990,25220896,18811442,Private room,1,50,33,138.6,6930.0,3
1991,25225713,26935173,Private room,1,24,34,142.79999999999998,3427.2,4
1992,25227494,181441156,Entire home/apt,1,58,10,42.0,2436.0,1
1993,25244367,73706697,Entire home/apt,2,60,14,58.8,3528.0,6
1994,25246576,190746418,Private room,1,45,55,230.99999999999997,10394.999999999998,6
1995,25254627,29865084,Entire home/apt,Studio,35,14,58.8,2058.0,6
1996,25255022,38781161,Entire home/apt,2,50,8,33.599999999999994,1679.9999999999998,4
1997,25270781,190925166,Entire home/apt,2,89,32,134.39999999999998,11961.599999999999,5
1998,25271606,190929996,Entire home/apt,2,49,12,50.4,2469.6,6
1999,25278132,190964222,Entire home/apt,1,65,26,109.19999999999999,7097.999999999999,5
2000,25282761,190990776,Entire home/apt,3+,84,12,50.4,4233.599999999999,4
2001,25335185,191341711,Entire home/apt,Studio,60,8,33.599999999999994,2015.9999999999995,5
2002,25339433,191364987,Private room,1,20,35,147.0,2940.0,6
2003,25341059,56829380,Private room,1,25,19,79.8,1995.0,5
2004,25361881,61981471,Entire home/apt,1,30,35,147.0,4410.0,2
2005,25377522,191601818,Entire home/apt,3+,139,38,159.6,22184.399999999998,2
2006,25377823,191601818,Entire home/apt,3+,109,44,184.79999999999998,20143.199999999997,2
2007,25383491,3321662,Entire home/apt,2,140,15,62.99999999999999,8819.999999999998,3
2008,25386920,27488052,Entire home/apt,1,49,11,46.199999999999996,2263.7999999999997,3
2009,25388019,185822879,Private room,1,26,35,147.0,3822.0,5
2010,25389452,151891718,Entire home/apt,1,80,14,58.8,4704.0,2
2011,25410290,33356957,Entire home/apt,Studio,20,29,121.8,2436.0,5
2012,25414533,18345848,Entire home/apt,1,55,63,256.0,14080.0,6
2013,25415825,184063936,Entire home/apt,Studio,31,10,42.0,1302.0,2
2014,25423333,39507079,Private room,1,35,19,79.8,2793.0,1
2015,25433071,89207436,Private room,1,25,10,42.0,1050.0,4
2016,25439647,192033136,Entire home/apt,2,65,8,33.599999999999994,2183.9999999999995,3
2017,25440187,67553816,Entire home/apt,2,77,9,37.8,2910.6,5
2018,25443564,192055400,Entire home/apt,1,60,21,88.19999999999999,5291.999999999999,2
2019,25444490,192062074,Entire home/apt,1,60,24,100.8,6048.0,2
2020,25446615,192073402,Entire home/apt,Studio,45,12,50.4,2268.0,6
2021,25448991,192093199,Entire home/apt,2,130,21,88.19999999999999,11465.999999999998,1
2022,25452587,118944152,Private room,1,25,7,29.4,735.0,6
2023,25469474,141530982,Entire home/apt,1,48,18,75.6,3628.7999999999997,4
2024,25469542,52182169,Private room,1,30,15,62.99999999999999,1889.9999999999998,4
2025,25475878,37593676,Entire home/apt,1,58,12,50.4,2923.2,5
2026,25476862,192225485,Entire home/apt,Studio,53,9,37.8,2003.3999999999999,2
2027,25504347,192467620,Entire home/apt,1,35,9,37.8,1323.0,3
2028,25507175,90200710,Entire home/apt,1,59,26,109.19999999999999,6442.799999999999,5
2029,25509764,1009722,Entire home/apt,Studio,40,20,84.0,3360.0,2
2030,25510060,5730036,Entire home/apt,1,50,13,54.599999999999994,2729.9999999999995,3
2031,25512044,37359444,Entire home/apt,2,50,13,54.599999999999994,2729.9999999999995,3
2032,25542225,33219326,Entire home/apt,2,87,9,37.8,3288.6,5
2033,25573270,192452772,Entire home/apt,1,60,9,37.8,2268.0,5
2034,25600365,62512177,Entire home/apt,1,70,11,46.199999999999996,3233.9999999999995,3
2035,25603927,15991715,Entire home/apt,Studio,35,7,29.4,1029.0,3
2036,25624632,64524633,Entire home/apt,Studio,32,12,50.4,1612.8,5
2037,25643983,44137604,Private room,1,24,10,42.0,1008.0,2
2038,25650618,190413513,Entire home/apt,1,40,8,33.599999999999994,1343.9999999999998,3
2039,25653085,77432950,Entire home/apt,Studio,35,10,42.0,1470.0,3
2040,25655357,29097567,Entire home/apt,1,40,16,67.19999999999999,2687.9999999999995,5
2041,25668836,188160670,Private room,1,20,84,256.0,5120.0,6
2042,25671950,136500048,Private room,1,45,20,84.0,3780.0,2
2043,25693697,68880143,Entire home/apt,Studio,35,42,176.39999999999998,6173.999999999999,1
2044,25701034,193386163,Entire home/apt,1,47,15,62.99999999999999,2960.9999999999995,2
2045,25701518,192466249,Private room,1,32,41,172.2,5510.4,3
2046,25705346,37533808,Entire home/apt,1,50,13,54.599999999999994,2729.9999999999995,5
2047,25712851,11380086,Entire home/apt,2,90,10,42.0,3780.0,5
2048,25713802,11969250,Entire home/apt,2,130,8,33.599999999999994,4367.999999999999,1
2049,25719481,3028414,Entire home/apt,1,62,9,37.8,2343.6,2
2050,25730806,91371160,Entire home/apt,2,90,9,37.8,3401.9999999999995,2
2051,25765129,193430368,Entire home/apt,1,40,23,96.6,3864.0,5
2052,25771223,184103525,Private room,1,37,17,71.39999999999999,2641.7999999999997,6
2053,25772182,102394732,Entire home/apt,1,70,22,92.39999999999999,6467.999999999999,1
2054,25795451,193847333,Private room,1,50,11,46.199999999999996,2310.0,6
2055,25827542,29336622,Private room,1,55,29,121.8,6699.0,3
2056,25834617,57919951,Private room,1,40,8,33.599999999999994,1343.9999999999998,5
2057,25837158,171120974,Entire home/apt,Studio,50,7,29.4,1470.0,1
2058,25860127,169644619,Private room,1,30,28,117.6,3528.0,4
2059,25861657,111567222,Private room,2,55,22,92.39999999999999,5081.999999999999,5
2060,25867370,78315952,Entire home/apt,Studio,48,13,54.599999999999994,2620.7999999999997,4
2061,25868821,4057188,Entire home/apt,1,79,15,62.99999999999999,4976.999999999999,1
2062,25880696,9731248,Entire home/apt,3+,129,34,142.79999999999998,18421.199999999997,1
2063,25882256,194472653,Entire home/apt,1,35,19,79.8,2793.0,5
2064,25883517,67318621,Entire home/apt,2,35,18,75.6,2646.0,4
2065,25885042,152292401,Entire home/apt,1,42,11,46.199999999999996,1940.3999999999999,1
2066,25902453,63028453,Entire home/apt,1,60,13,54.599999999999994,3275.9999999999995,1
2067,25908674,28509339,Entire home/apt,1,70,45,189.0,13230.0,1
2068,25914392,189857175,Entire home/apt,2,135,9,37.8,5103.0,6
2069,25930756,87019408,Private room,1,23,20,84.0,1932.0,6
2070,25936987,192242548,Entire home/apt,3+,250,16,67.19999999999999,16799.999999999996,2
2071,25940654,39502992,Entire home/apt,1,45,12,50.4,2268.0,6
2072,25960350,181441156,Entire home/apt,1,55,9,37.8,2079.0,1
2073,25961182,182047190,Entire home/apt,2,90,7,29.4,2646.0,2
2074,25969244,45425691,Entire home/apt,1,45,9,37.8,1700.9999999999998,5
2075,25972142,76292923,Entire home/apt,2,60,9,37.8,2268.0,2
2076,25973945,13813016,Entire home/apt,1,50,26,109.19999999999999,5459.999999999999,2
2077,25979238,195216175,Entire home/apt,1,60,13,54.599999999999994,3275.9999999999995,1
2078,26018208,850927,Entire home/apt,2,80,9,37.8,3024.0,1
2079,26043315,27194361,Entire home/apt,1,70,7,29.4,2058.0,2
2080,26047961,91413631,Entire home/apt,Studio,60,7,29.4,1764.0,5
2081,26057824,195829159,Entire home/apt,Studio,30,24,100.8,3024.0,4
2082,26057947,125512277,Entire home/apt,1,58,11,46.199999999999996,2679.6,5
2083,26078696,24659988,Entire home/apt,2,60,7,29.4,1764.0,1
2084,26090765,52803365,Private room,1,25,19,79.8,1995.0,5
2085,26101618,185557212,Entire home/apt,2,70,10,42.0,2940.0,2
2086,26120853,190786932,Entire home/apt,Studio,42,21,88.19999999999999,3704.3999999999996,2
2087,26121040,127014769,Entire home/apt,1,68,38,159.6,10852.8,1
2088,26122946,132078889,Entire home/apt,2,60,8,33.599999999999994,2015.9999999999995,3
2089,26130148,14868030,Entire home/apt,1,50,7,29.4,1470.0,1
2090,26131121,72154366,Entire home/apt,2,60,12,50.4,3024.0,4
2091,26144552,68126361,Entire home/apt,Studio,36,14,58.8,2116.7999999999997,1
2092,26148650,196552489,Entire home/apt,1,57,15,62.99999999999999,3590.9999999999995,4
2093,26154541,139456792,Private room,1,35,9,37.8,1323.0,2
2094,26159081,82545309,Entire home/apt,Studio,30,11,46.199999999999996,1385.9999999999998,4
2095,26159175,24367915,Private room,1,35,7,29.4,1029.0,2
2096,26162442,196432683,Entire home/apt,3+,120,12,50.4,6048.0,2
2097,26166289,196672443,Entire home/apt,Studio,50,12,50.4,2520.0,4
2098,26179089,66740089,Entire home/apt,1,50,18,75.6,3779.9999999999995,4
2099,26184462,196805381,Entire home/apt,Studio,40,7,29.4,1176.0,2
2100,26197046,34897974,Entire home/apt,1,40,15,62.99999999999999,2519.9999999999995,5
2101,26214582,197017582,Entire home/apt,1,79,19,79.8,6304.2,1
2102,26217462,35097643,Private room,1,21,36,151.2,3175.2,3
2103,26252400,9490275,Entire home/apt,1,85,14,58.8,4998.0,1
2104,26263269,197428483,Private room,1,35,25,105.0,3675.0,5
2105,26269818,57141639,Entire home/apt,1,50,8,33.599999999999994,1679.9999999999998,5
2106,26278432,49469720,Entire home/apt,1,35,10,42.0,1470.0,4
2107,26284339,138408446,Entire home/apt,2,100,10,42.0,4200.0,1
2108,26284815,43509401,Entire home/apt,Studio,45,11,46.199999999999996,2079.0,6
2109,26293071,9531655,Entire home/apt,1,70,22,92.39999999999999,6467.999999999999,4
2110,26296856,197713674,Entire home/apt,3+,100,7,29.4,2940.0,2
2111,26312612,197865413,Entire home/apt,3+,120,14,58.8,7056.0,1
2112,26318817,35595577,Entire home/apt,1,50,7,29.4,1470.0,5
2113,26324899,151867786,Entire home/apt,1,45,9,37.8,1700.9999999999998,2
2114,26325365,6879287,Private room,1,40,10,42.0,1680.0,5
2115,26330117,15433529,Entire home/apt,3+,160,19,79.8,12768.0,4
2116,26332074,141297700,Private room,1,33,12,50.4,1663.2,4
2117,26342215,52560343,Entire home/apt,Studio,45,10,42.0,1890.0,5
2118,26347526,198147469,Entire home/apt,3+,291,7,29.4,8555.4,1
2119,26348023,71136422,Entire home/apt,Studio,59,12,50.4,2973.6,1
2120,26354185,198186255,Entire home/apt,1,80,18,75.6,6048.0,1
2121,26361507,6061693,Private room,1,32,7,29.4,940.8,5
2122,26375551,197719758,Entire home/apt,1,48,14,58.8,2822.3999999999996,5
2123,26375949,53536370,Entire home/apt,3+,160,7,29.4,4704.0,2
2124,26389169,98640395,Entire home/apt,1,80,13,54.599999999999994,4368.0,3
2125,26404072,52614219,Private room,1,35,22,92.39999999999999,3233.9999999999995,4
2126,26409339,173158435,Private room,1,45,9,37.8,1700.9999999999998,3
2127,26415575,75449627,Entire home/apt,3+,60,13,54.599999999999994,3275.9999999999995,1
2128,26423377,6535925,Entire home/apt,1,65,7,29.4,1911.0,1
2129,26440146,198813896,Entire home/apt,1,74,59,247.79999999999998,18337.199999999997,1
2130,26440175,83329876,Entire home/apt,3+,60,16,67.19999999999999,4031.999999999999,3
2131,26456149,49538741,Entire home/apt,1,90,28,117.6,10584.0,5
2132,26466038,199019008,Entire home/apt,2,87,15,62.99999999999999,5480.999999999999,2
2133,26488534,30032668,Entire home/apt,3+,170,7,29.4,4998.0,4
2134,26490715,20809302,Entire home/apt,1,44,18,75.6,3326.3999999999996,2
2135,26491077,45998394,Entire home/apt,1,150,29,121.8,18270.0,2
2136,26493041,114784413,Entire home/apt,1,45,15,62.99999999999999,2834.9999999999995,3
2137,26495530,90180102,Entire home/apt,3+,180,11,46.199999999999996,8316.0,3
2138,26515595,199433167,Entire home/apt,1,50,16,67.19999999999999,3359.9999999999995,1
2139,26519887,3327958,Entire home/apt,3+,149,12,50.4,7509.599999999999,1
2140,26521269,173332660,Entire home/apt,1,55,11,46.199999999999996,2540.9999999999995,1
2141,26526132,9789823,Entire home/apt,1,45,8,33.599999999999994,1511.9999999999998,6
2142,26526910,12492203,Entire home/apt,1,65,11,46.199999999999996,3002.9999999999995,3
2143,26529034,47822235,Entire home/apt,2,60,12,50.4,3024.0,5
2144,26544831,199622068,Entire home/apt,Studio,35,8,33.599999999999994,1175.9999999999998,2
2145,26548245,71896516,Private room,1,21,21,88.19999999999999,1852.1999999999998,6
2146,26559566,164626639,Entire home/apt,1,108,30,125.99999999999999,13607.999999999998,2
2147,26562666,199680658,Entire home/apt,1,43,7,29.4,1264.2,6
2148,26584439,199884249,Entire home/apt,2,59,7,29.4,1734.6,5
2149,26586638,53302372,Entire home/apt,2,72,7,29.4,2116.7999999999997,1
2150,26594394,54734908,Entire home/apt,1,50,7,29.4,1470.0,3
2151,26602127,13104171,Entire home/apt,2,68,9,37.8,2570.3999999999996,2
2152,26602211,21021871,Private room,1,17,8,33.599999999999994,571.1999999999999,6
2153,26616758,151362066,Entire home/apt,2,120,8,33.599999999999994,4031.999999999999,1
2154,26634429,13727131,Private room,1,29,8,33.599999999999994,974.3999999999999,3
2155,26674397,63509274,Entire home/apt,1,55,22,92.39999999999999,5081.999999999999,6
2156,26695584,200547250,Entire home/apt,1,48,17,71.39999999999999,3427.2,5
2157,26709829,27567480,Entire home/apt,Studio,40,10,42.0,1680.0,3
2158,26724848,17856835,Entire home/apt,1,43,13,54.599999999999994,2347.7999999999997,6
2159,26729443,101527048,Entire home/apt,1,65,8,33.599999999999994,2183.9999999999995,1
2160,26729939,200991734,Entire home/apt,1,75,18,75.6,5670.0,2
2161,26730311,200996213,Private room,1,27,32,134.39999999999998,3628.7999999999993,6
2162,26731264,170804592,Entire home/apt,Studio,29,31,130.2,3775.7999999999997,2
2163,26736061,20839947,Entire home/apt,3+,210,15,62.99999999999999,13229.999999999998,1
2164,26738795,34535118,Entire home/apt,1,60,12,50.4,3024.0,3
2165,26741646,96657663,Entire home/apt,1,59,21,88.19999999999999,5203.799999999999,3
2166,26743722,54984279,Private room,1,28,11,46.199999999999996,1293.6,4
2167,26746046,7805177,Entire home/apt,1,75,10,42.0,3150.0,2
2168,26762199,136004114,Private room,1,35,12,50.4,1764.0,2
2169,26799530,201525844,Entire home/apt,3+,70,7,29.4,2058.0,1
2170,26806181,103078670,Entire home/apt,Studio,57,19,79.8,4548.599999999999,2
2171,26837363,96540020,Entire home/apt,1,50,8,33.599999999999994,1679.9999999999998,1
2172,26871873,63251010,Private room,1,45,8,33.599999999999994,1511.9999999999998,1
2173,26881871,202200787,Entire home/apt,Studio,39,15,62.99999999999999,2456.9999999999995,4
2174,26882263,74118311,Entire home/apt,3+,79,8,33.599999999999994,2654.3999999999996,3
2175,26883241,84440847,Private room,1,30,18,75.6,2268.0,4
2176,26890713,77574624,Entire home/apt,2,110,15,62.99999999999999,6929.999999999999,1
2177,26907817,54774760,Entire home/apt,2,60,7,29.4,1764.0,4
2178,26909890,49984130,Private room,1,30,7,29.4,882.0,5
2179,26938472,12918767,Entire home/apt,3+,250,7,29.4,7350.0,1
2180,26942827,7562565,Entire home/apt,2,75,15,62.99999999999999,4724.999999999999,2
2181,26949751,16325977,Entire home/apt,1,68,7,29.4,1999.1999999999998,3
2182,26950174,5057141,Entire home/apt,1,55,12,50.4,2772.0,1
2183,26968065,202930040,Private room,2,35,50,210.0,7350.0,5
2184,26976732,118718404,Entire home/apt,1,50,17,71.39999999999999,3569.9999999999995,4
2185,26979389,184273292,Entire home/apt,Studio,65,7,29.4,1911.0,3
2186,26984430,15448765,Entire home/apt,Studio,28,11,46.199999999999996,1293.6,1
2187,26988582,3144593,Entire home/apt,1,60,9,37.8,2268.0,1
2188,26993164,198682420,Entire home/apt,3+,60,8,33.599999999999994,2015.9999999999995,6
2189,27043397,116830677,Entire home/apt,1,48,24,100.8,4838.4,2
2190,27056425,102725814,Entire home/apt,Studio,50,14,58.8,2940.0,3
2191,27057110,9736895,Entire home/apt,1,75,10,42.0,3150.0,1
2192,27077292,17832583,Entire home/apt,3+,110,8,33.599999999999994,3695.9999999999995,2
2193,27079523,15161790,Entire home/apt,1,85,11,46.199999999999996,3926.9999999999995,1
2194,27104518,59925625,Private room,1,40,39,163.79999999999998,6551.999999999999,3
