,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone,latitude,longitude,geometry
228,5695944,22198122,Private room,1,30,15,90,2700,1,44.83085,-0.64782,POINT (-0.64782 44.83085)
229,5721999,18056052,Entire home/apt,1,50,8,48,2400,2,44.83439,-0.58294,POINT (-0.58294 44.83439)
230,5729270,4253121,Entire home/apt,1,49,93,256,12544,2,44.827690000000004,-0.56804,POINT (-0.56804 44.82769)
231,5748433,29819248,Entire home/apt,1,70,30,180,12600,1,44.84287,-0.5808399999999999,POINT (-0.5808399999999999 44.84287)
232,5757685,9992552,Entire home/apt,1,60,33,198,11880,4,44.86635,-0.58014,POINT (-0.58014 44.86635)
233,5776292,29322226,Entire home/apt,1,52,21,126,6552,3,44.8217,-0.60615,POINT (-0.60615 44.8217)
234,5780332,17112665,Entire home/apt,1,70,13,78,5460,2,44.82175,-0.57206,POINT (-0.57206 44.82175)
235,5781767,29995370,Entire home/apt,3+,400,39,234,93600,1,44.84599,-0.57815,POINT (-0.5781500000000001 44.84599)
236,5808913,2942339,Entire home/apt,1,62,12,72,4464,6,44.8157,-0.57016,POINT (-0.57016 44.8157)
237,5811292,23994089,Entire home/apt,Studio,37,30,180,6660,5,44.80194,-0.65592,POINT (-0.6559199999999999 44.80194)
238,5812690,17952183,Private room,1,42,12,72,3024,1,44.82977,-0.5779,POINT (-0.5779 44.82977)
239,5821753,30214079,Entire home/apt,1,66,48,256,16896,3,44.847609999999996,-0.54932,POINT (-0.54932 44.84761)
240,5822535,17832583,Entire home/apt,1,50,38,228,11400,1,44.84264,-0.58301,POINT (-0.58301 44.84264)
241,5822721,11437177,Private room,1,45,31,186,8370,5,44.85051,-0.53778,POINT (-0.53778 44.85051)
242,5823226,23232697,Entire home/apt,2,98,16,96,9408,3,44.85216,-0.57391,POINT (-0.57391 44.85216)
243,5832512,14357320,Entire home/apt,1,119,20,120,14280,1,44.84518,-0.57617,POINT (-0.57617 44.84518)
244,5860555,30428833,Entire home/apt,1,80,27,162,12960,2,44.81617,-0.58124,POINT (-0.58124 44.81617)
245,5867830,27042929,Entire home/apt,2,130,14,84,10920,4,44.85638,-0.60207,POINT (-0.60207 44.85638)
246,5890138,30589575,Entire home/apt,2,90,33,198,17820,1,44.837920000000004,-0.57104,POINT (-0.57104 44.83792)
247,5896482,2769716,Entire home/apt,1,49,9,54,2646,4,44.824529999999996,-0.59404,POINT (-0.59404 44.82453)
248,5897929,30632202,Private room,2,72,11,66,4752,4,44.88666,-0.67076,POINT (-0.67076 44.88666)
249,5911201,28763811,Entire home/apt,1,88,17,102,8976,2,44.83442,-0.5668,POINT (-0.5668 44.83442)
250,5924402,30763496,Entire home/apt,1,75,10,60,4500,1,44.85089,-0.5862,POINT (-0.5862000000000001 44.85089)
251,5956993,21675504,Entire home/apt,1,69,14,84,5796,4,44.86192,-0.59604,POINT (-0.59604 44.86192)
252,5962924,30955186,Entire home/apt,1,49,10,60,2940,1,44.85181,-0.56784,POINT (-0.56784 44.85181)
253,5984594,12595418,Entire home/apt,1,55,8,48,2640,1,44.83937,-0.56916,POINT (-0.56916 44.83937)
254,5989743,26693194,Entire home/apt,3+,140,10,60,8400,2,44.83473,-0.58591,POINT (-0.58591 44.83473)
255,5994397,31124265,Entire home/apt,1,45,7,42,1890,5,44.83395,-0.56558,POINT (-0.56558 44.83395)
256,5999424,31144619,Entire home/apt,3+,130,16,96,12480,3,44.859559999999995,-0.5619,POINT (-0.5619 44.85955999999999)
257,6037021,31331898,Entire home/apt,3+,99,7,42,4158,5,44.80695,-0.65496,POINT (-0.65496 44.80695)
258,6039639,31344321,Private room,1,38,22,132,5016,1,44.84579,-0.5967,POINT (-0.5967 44.84579)
259,6072724,12286587,Private room,1,77,19,114,8778,2,44.83762,-0.56892,POINT (-0.56892 44.83762)
260,6089468,23613511,Entire home/apt,1,46,13,78,3588,6,44.86913,-0.50818,POINT (-0.50818 44.86913)
261,6101856,22003654,Private room,1,49,13,78,3822,5,44.83358,-0.56393,POINT (-0.56393 44.83358)
262,6112641,14918456,Private room,1,36,60,256,9216,1,44.8488,-0.5821,POINT (-0.5821 44.8488)
263,6151106,3611911,Entire home/apt,1,70,25,150,10500,1,44.84426,-0.5805100000000001,POINT (-0.5805100000000001 44.84426)
264,6153615,20230285,Entire home/apt,2,60,8,48,2880,6,44.801629999999996,-0.5728300000000001,POINT (-0.5728300000000001 44.80163)
265,6178978,30711279,Private room,1,30,12,72,2160,3,44.7663,-0.60039,POINT (-0.60039 44.7663)
266,6233722,4527630,Entire home/apt,3+,100,9,54,5400,5,44.832,-0.56393,POINT (-0.56393 44.832)
267,6234768,30702013,Entire home/apt,3+,100,7,42,4200,6,44.88055,-0.57299,POINT (-0.57299 44.88055)
268,6237259,31904401,Private room,1,25,22,132,3300,5,44.86616,-0.57158,POINT (-0.57158 44.86616)
269,6248917,20965298,Entire home/apt,1,95,7,42,3990,4,44.8263,-0.55995,POINT (-0.5599499999999999 44.8263)
270,6254000,32486742,Entire home/apt,Studio,52,95,256,13312,5,44.854440000000004,-0.57801,POINT (-0.57801 44.85444)
271,6255410,29576862,Private room,1,50,11,66,3300,5,44.839929999999995,-0.54656,POINT (-0.54656 44.83993)
272,6258384,31733189,Entire home/apt,1,40,8,48,1920,2,44.8362,-0.6116199999999999,POINT (-0.6116199999999999 44.8362)
273,6265079,10034489,Entire home/apt,3+,490,9,54,26460,6,44.83761,-0.50884,POINT (-0.50884 44.83761)
274,6268945,29773184,Private room,1,43,73,256,11008,4,44.830690000000004,-0.56208,POINT (-0.56208 44.83069)
275,6275475,20852139,Entire home/apt,Studio,59,7,42,2478,5,44.82673,-0.57502,POINT (-0.57502 44.82673)
276,6284447,32668422,Entire home/apt,3+,120,8,48,5760,5,44.82665,-0.58539,POINT (-0.58539 44.82665)
277,6295265,22516442,Entire home/apt,1,61,7,42,2562,3,44.82378,-0.61938,POINT (-0.61938 44.82378)
278,6299994,32760996,Entire home/apt,1,67,29,174,11658,2,44.833940000000005,-0.56815,POINT (-0.56815 44.83394000000001)
279,6321492,30632202,Private room,3+,110,15,90,9900,4,44.88613,-0.66996,POINT (-0.66996 44.88613)
280,6334249,17832583,Entire home/apt,2,85,22,132,11220,2,44.83658,-0.60092,POINT (-0.60092 44.83658)
281,6334264,17832583,Entire home/apt,1,70,52,256,17920,1,44.83952,-0.5735899999999999,POINT (-0.5735899999999999 44.83952)
282,6353802,33100616,Entire home/apt,2,102,15,90,9180,4,44.86027,-0.59445,POINT (-0.59445 44.86027)
283,6395887,33349281,Private room,1,29,11,66,1914,6,44.86565,-0.5303800000000001,POINT (-0.5303800000000001 44.86565)
284,6398097,33361438,Entire home/apt,Studio,40,12,72,2880,6,44.84191,-0.64753,POINT (-0.64753 44.84191)
285,6399903,33356520,Entire home/apt,3+,250,9,54,13500,4,44.86267,-0.6068899999999999,POINT (-0.6068899999999999 44.86267)
286,6406982,5232294,Entire home/apt,1,68,74,256,17408,3,44.8519,-0.57584,POINT (-0.57584 44.8519)
287,6422120,24944627,Entire home/apt,3+,200,23,138,27600,5,44.84146,-0.55755,POINT (-0.55755 44.84146)
288,6424164,33338004,Private room,1,29,120,256,7424,6,44.828359999999996,-0.63435,POINT (-0.63435 44.82836)
289,6483261,22119460,Entire home/apt,Studio,37,64,256,9472,3,44.83175,-0.57031,POINT (-0.57031 44.83175)
290,6483783,33727141,Private room,1,27,9,54,1458,2,44.84211,-0.59017,POINT (-0.59017 44.84211)
291,6491483,33828687,Entire home/apt,2,250,7,42,10500,1,44.84304,-0.5751,POINT (-0.5750999999999999 44.84304)
292,6497569,33963484,Entire home/apt,1,95,21,126,11970,2,44.83271,-0.56817,POINT (-0.56817 44.83271)
293,6500847,22431689,Private room,1,17,17,102,1734,5,44.865429999999996,-0.73136,POINT (-0.73136 44.86543)
294,6524290,16996239,Entire home/apt,1,60,23,138,8280,1,44.81042,-0.5990800000000001,POINT (-0.5990800000000001 44.81042)
295,6538200,34193401,Private room,1,28,10,60,1680,6,44.81406,-0.56535,POINT (-0.56535 44.81406)
296,6555236,21352549,Entire home/apt,Studio,39,13,78,3042,5,44.8873,-0.7003,POINT (-0.7003 44.8873)
297,6564330,28379608,Entire home/apt,1,79,16,96,7584,2,44.833090000000006,-0.5838800000000001,POINT (-0.5838800000000001 44.83309000000001)
298,6565886,15006054,Entire home/apt,3+,155,13,78,12090,2,44.842,-0.5911,POINT (-0.5911 44.842)
299,6582069,5359518,Private room,1,125,14,84,10500,1,44.841640000000005,-0.58041,POINT (-0.58041 44.84164000000001)
300,6582542,13445917,Private room,1,45,17,102,4590,2,44.85703,-0.5695899999999999,POINT (-0.5695899999999999 44.85703)
301,6588306,28814405,Private room,1,21,8,48,1008,5,44.84258,-0.6746300000000001,POINT (-0.6746300000000001 44.84258)
302,6588920,3378979,Entire home/apt,Studio,99,17,102,10098,2,44.8374,-0.57023,POINT (-0.57023 44.8374)
303,6593259,15472595,Entire home/apt,3+,120,25,150,18000,6,44.84075,-0.51881,POINT (-0.51881 44.84075)
304,6619975,34647879,Entire home/apt,2,100,25,150,15000,4,44.81921,-0.57639,POINT (-0.57639 44.81921)
305,6622938,22031609,Entire home/apt,1,60,52,256,15360,1,44.84257,-0.57401,POINT (-0.57401 44.84257)
306,6625123,6697301,Entire home/apt,2,94,27,162,15228,4,44.82762,-0.55758,POINT (-0.55758 44.82762)
307,6638942,34746935,Entire home/apt,1,65,14,84,5460,1,44.86482,-0.62497,POINT (-0.62497 44.86482)
308,6647719,34729827,Entire home/apt,Studio,50,13,78,3900,3,44.83378,-0.58048,POINT (-0.58048 44.83378)
309,6649340,19440759,Entire home/apt,3+,215,9,54,11610,1,44.82947,-0.59182,POINT (-0.59182 44.82947)
310,6663800,2816563,Private room,1,46,111,256,11776,5,44.8394,-0.5576,POINT (-0.5576 44.8394)
311,6669456,34908823,Entire home/apt,Studio,80,48,256,20480,1,44.84042,-0.57873,POINT (-0.57873 44.84042)
312,6672204,34921246,Entire home/apt,1,120,30,180,21600,5,44.832440000000005,-0.56621,POINT (-0.56621 44.83244000000001)
313,6689912,35015112,Entire home/apt,3+,300,19,114,34200,1,44.85109,-0.59351,POINT (-0.59351 44.85109)
314,6698113,34994656,Private room,1,40,15,90,3600,4,44.82418,-0.56682,POINT (-0.56682 44.82418)
315,6698652,35064060,Entire home/apt,1,74,25,150,11100,6,44.87693,-0.57082,POINT (-0.57082 44.87693)
316,6708800,35121961,Entire home/apt,1,34,16,96,3264,1,44.851209999999995,-0.5837600000000001,POINT (-0.5837600000000001 44.85120999999999)
317,6711051,35133607,Entire home/apt,1,45,11,66,2970,6,44.88302,-0.50176,POINT (-0.50176 44.88302)
318,6722830,2207046,Private room,1,30,31,186,5580,5,44.88286,-0.64747,POINT (-0.64747 44.88286)
319,6736455,7017824,Private room,1,22,8,48,1056,3,44.83109,-0.56977,POINT (-0.56977 44.83109)
320,6747273,35326501,Entire home/apt,3+,118,53,256,30208,2,44.85799,-0.56926,POINT (-0.56926 44.85799)
321,6750601,5788399,Private room,1,45,15,90,4050,1,44.85326,-0.60618,POINT (-0.6061800000000001 44.85326)
322,6755197,22198122,Private room,1,30,7,42,1260,1,44.83057,-0.64875,POINT (-0.64875 44.83057)
323,6776467,35444143,Entire home/apt,2,70,19,114,7980,2,44.83165,-0.57399,POINT (-0.57399 44.83165)
324,6778135,35483039,Entire home/apt,2,90,15,90,8100,2,44.82265,-0.56535,POINT (-0.56535 44.82265)
325,6791065,35550609,Private room,1,23,21,126,2898,2,44.834740000000004,-0.5879,POINT (-0.5879 44.83474)
326,6806969,10424371,Entire home/apt,2,109,13,78,8502,2,44.836529999999996,-0.5693199999999999,POINT (-0.5693199999999999 44.83653)
327,6817053,35695731,Entire home/apt,3+,100,32,192,19200,1,44.86643,-0.63294,POINT (-0.6329399999999999 44.86643)
328,6819798,15006054,Private room,1,46,9,54,2484,2,44.84097,-0.59068,POINT (-0.59068 44.84097)
329,6833080,30750440,Entire home/apt,Studio,35,9,54,1890,3,44.83315,-0.57119,POINT (-0.57119 44.83315)
330,6863145,35964125,Entire home/apt,1,70,32,192,13440,5,44.834790000000005,-0.56584,POINT (-0.56584 44.83479000000001)
331,6920583,36272322,Entire home/apt,3+,100,18,108,10800,4,44.80911,-0.58586,POINT (-0.58586 44.80911)
332,6922945,36285422,Private room,1,39,82,256,9984,2,44.83405,-0.56686,POINT (-0.56686 44.83405)
333,6923469,36288834,Entire home/apt,1,75,10,60,4500,2,44.834340000000005,-0.57357,POINT (-0.57357 44.83434)
334,6951214,4277114,Entire home/apt,2,130,24,144,18720,2,44.83648,-0.56945,POINT (-0.56945 44.83648)
335,6971754,8545046,Entire home/apt,1,70,30,180,12600,3,44.8565,-0.56343,POINT (-0.56343 44.8565)
336,7003167,36714131,Entire home/apt,1,55,16,96,5280,5,44.83235,-0.56329,POINT (-0.56329 44.83235)
337,7004022,36717536,Entire home/apt,1,105,75,256,26880,5,44.832879999999996,-0.56426,POINT (-0.56426 44.83288)
338,7012727,19092932,Entire home/apt,1,85,12,72,6120,2,44.85476,-0.58467,POINT (-0.58467 44.85476)
339,7040671,36919283,Entire home/apt,1,55,23,138,7590,5,44.865359999999995,-0.57363,POINT (-0.57363 44.86536)
340,7098778,37207222,Entire home/apt,2,75,18,108,8100,6,44.801140000000004,-0.5734600000000001,POINT (-0.5734600000000001 44.80114)
341,7120535,37300565,Private room,1,35,16,96,3360,6,44.81203,-0.5726,POINT (-0.5726 44.81203)
342,7127790,6064193,Entire home/apt,2,88,8,48,4224,3,44.83491,-0.57067,POINT (-0.57067 44.83491)
343,7141748,21257842,Entire home/apt,1,90,8,48,4320,2,44.8361,-0.57077,POINT (-0.57077 44.8361)
344,7161372,2891921,Entire home/apt,2,160,41,246,39360,1,44.8399,-0.5677399999999999,POINT (-0.5677399999999999 44.8399)
345,7183075,32486742,Entire home/apt,Studio,56,100,256,14336,5,44.85458,-0.57965,POINT (-0.57965 44.85458)
346,7213482,37767472,Entire home/apt,1,55,32,192,10560,3,44.80975,-0.63226,POINT (-0.63226 44.80975)
347,7262356,38021458,Private room,1,23,22,132,3036,5,44.81225,-0.54999,POINT (-0.54999 44.81225)
348,7263631,17635417,Shared room,1,24,14,84,2016,1,44.85094,-0.5809300000000001,POINT (-0.5809300000000001 44.85094)
349,7276401,38097770,Private room,1,60,89,256,15360,1,44.85125,-0.5857600000000001,POINT (-0.5857600000000001 44.85125)
350,7335129,4889824,Entire home/apt,1,60,9,54,3240,3,44.80937,-0.63569,POINT (-0.63569 44.80937)
351,7341367,38454470,Entire home/apt,3+,85,39,234,19890,5,44.87319,-0.5512,POINT (-0.5512 44.87319)
352,7390837,3450487,Entire home/apt,1,50,22,132,6600,3,44.83245,-0.56915,POINT (-0.56915 44.83245)
353,7391822,38728750,Private room,1,29,17,102,2958,3,44.80668,-0.6299899999999999,POINT (-0.6299899999999999 44.80668)
354,7401458,38781201,Entire home/apt,2,59,9,54,3186,3,44.78334,-0.6029899999999999,POINT (-0.6029899999999999 44.78334)
355,7432889,38934427,Entire home/apt,1,90,10,60,5400,1,44.84662,-0.58672,POINT (-0.58672 44.84662)
356,7454935,20965298,Private room,1,28,14,84,2352,4,44.82592,-0.55812,POINT (-0.5581199999999999 44.82592)
357,7475272,11550668,Entire home/apt,3+,190,9,54,10260,2,44.8249,-0.57219,POINT (-0.57219 44.8249)
358,7479162,24214241,Entire home/apt,3+,100,22,132,13200,3,44.83428,-0.56972,POINT (-0.56972 44.83428)
359,7525312,17807803,Private room,1,25,9,54,1350,6,44.87645,-0.573,POINT (-0.573 44.87645)
360,7541863,15116567,Entire home/apt,3+,300,9,54,16200,1,44.83846,-0.57145,POINT (-0.57145 44.83846)
361,7551130,39575399,Private room,1,40,36,216,8640,3,44.83259,-0.59024,POINT (-0.59024 44.83259)
362,7553866,39591008,Private room,1,33,16,96,3168,6,44.83835,-0.64393,POINT (-0.64393 44.83835)
363,7578136,39733438,Private room,1,31,64,256,7936,3,44.849309999999996,-0.54461,POINT (-0.54461 44.84931)
364,7591190,39809521,Entire home/apt,3+,160,10,60,9600,1,44.83378,-0.60234,POINT (-0.60234 44.83378)
365,7645010,40115363,Entire home/apt,Studio,50,10,60,3000,4,44.87879,-0.6138600000000001,POINT (-0.6138600000000001 44.87879)
366,7653957,22544660,Private room,1,37,72,256,9472,2,44.82557,-0.5583,POINT (-0.5583 44.82557)
367,7681597,40343758,Entire home/apt,3+,230,8,48,11040,1,44.84458,-0.5856399999999999,POINT (-0.5856399999999999 44.84458)
368,7691386,17832583,Entire home/apt,1,65,39,234,15210,1,44.84364,-0.58067,POINT (-0.58067 44.84364)
369,7740654,20317698,Private room,1,23,83,256,5888,2,44.82602,-0.57201,POINT (-0.57201 44.82602)
370,7746748,40720519,Private room,1,33,63,256,8448,1,44.84805,-0.5959800000000001,POINT (-0.5959800000000001 44.84805)
371,7754587,40771624,Entire home/apt,1,65,16,96,6240,2,44.84283,-0.6118899999999999,POINT (-0.6118899999999999 44.84283)
372,7760873,27879500,Entire home/apt,2,79,27,162,12798,3,44.85088,-0.54232,POINT (-0.54232 44.85088)
373,7773391,40889120,Private room,1,44,33,198,8712,1,44.8467,-0.60215,POINT (-0.60215 44.8467)
374,7794768,20317698,Private room,1,23,75,256,5888,4,44.82713,-0.57287,POINT (-0.57287 44.82713)
375,7795328,40889120,Private room,1,45,18,108,4860,1,44.84774,-0.60168,POINT (-0.60168 44.84774)
376,7830615,41237003,Private room,1,50,11,66,3300,2,44.81908,-0.58433,POINT (-0.58433 44.81908)
377,7831127,15867390,Entire home/apt,2,53,10,60,3180,5,44.80843,-0.5716100000000001,POINT (-0.5716100000000001 44.80843)
378,7831323,41237003,Private room,1,40,7,42,1680,2,44.81989,-0.5836100000000001,POINT (-0.5836100000000001 44.81989)
379,7848368,34821089,Entire home/apt,1,120,32,192,23040,4,44.83227,-0.56301,POINT (-0.56301 44.83227)
380,7855395,15606438,Private room,1,35,18,108,3780,3,44.85987,-0.56419,POINT (-0.56419 44.85987)
381,7864517,41448504,Entire home/apt,1,40,12,72,2880,2,44.84284,-0.5867399999999999,POINT (-0.5867399999999999 44.84284)
382,7865716,33547811,Entire home/apt,1,55,7,42,2310,3,44.85654,-0.5736600000000001,POINT (-0.5736600000000001 44.85654)
383,7868827,41470703,Entire home/apt,1,150,43,256,38400,6,44.880720000000004,-0.57311,POINT (-0.57311 44.88072)
384,7883993,10171822,Entire home/apt,2,74,32,192,14208,2,44.83854,-0.59733,POINT (-0.59733 44.83854)
385,7966028,39897386,Private room,1,28,13,78,2184,2,44.82067,-0.55975,POINT (-0.55975 44.82067)
386,8007955,42280677,Entire home/apt,1,90,40,240,21600,2,44.83708,-0.56803,POINT (-0.56803 44.83708)
387,8010581,6352736,Private room,1,25,7,42,1050,1,44.85221,-0.57005,POINT (-0.5700499999999999 44.85221)
388,8038732,10154536,Private room,2,65,12,72,4680,5,44.89308,-0.7539100000000001,POINT (-0.7539100000000001 44.89308)
389,8049291,11249836,Entire home/apt,Studio,50,39,234,11700,1,44.842240000000004,-0.57833,POINT (-0.57833 44.84224)
390,8056202,33024950,Entire home/apt,1,55,13,78,4290,5,44.78541,-0.56605,POINT (-0.5660500000000001 44.78541)
391,8098706,42764733,Entire home/apt,1,65,69,256,16640,1,44.83765,-0.58006,POINT (-0.58006 44.83765)
392,8104853,9312848,Entire home/apt,1,85,32,192,16320,1,44.840509999999995,-0.57295,POINT (-0.57295 44.84050999999999)
393,8148316,43020734,Entire home/apt,1,55,30,180,9900,1,44.84497,-0.54701,POINT (-0.54701 44.84497)
394,8186545,43184441,Entire home/apt,1,75,63,256,19200,1,44.842729999999996,-0.57352,POINT (-0.57352 44.84273)
395,8198298,43242060,Entire home/apt,1,50,24,144,7200,1,44.83955,-0.57008,POINT (-0.57008 44.83955)
396,8215877,43325250,Entire home/apt,1,149,7,42,6258,1,44.8397,-0.5765,POINT (-0.5765 44.8397)
397,8299470,43759520,Private room,1,30,10,60,1800,6,44.920809999999996,-0.49423999999999996,POINT (-0.49424 44.92081)
398,8308499,35989969,Entire home/apt,2,100,18,108,10800,2,44.839220000000005,-0.6039800000000001,POINT (-0.6039800000000001 44.83922)
399,8319554,43859786,Private room,1,31,20,120,3720,5,44.88092,-0.69285,POINT (-0.69285 44.88092)
400,8321433,39591008,Entire home/apt,Studio,29,17,102,2958,6,44.83742,-0.64473,POINT (-0.64473 44.83742)
401,8367067,44098393,Entire home/apt,Studio,40,50,256,10240,2,44.79501,-0.6771199999999999,POINT (-0.6771199999999999 44.79501)
402,8378449,21709359,Entire home/apt,2,57,20,120,6840,3,44.831340000000004,-0.5704600000000001,POINT (-0.5704600000000001 44.83134)
403,8384057,44180387,Private room,1,27,21,126,3402,6,44.891329999999996,-0.5034,POINT (-0.5034 44.89133)
404,8389919,44207833,Entire home/apt,1,33,30,180,5940,5,44.86398,-0.63757,POINT (-0.63757 44.86398)
405,8439597,44432456,Entire home/apt,1,35,20,120,4200,4,44.83018,-0.61841,POINT (-0.61841 44.83018)
406,8470803,44609258,Private room,1,29,7,42,1218,5,44.82456,-0.55399,POINT (-0.55399 44.82456)
407,8483937,44681759,Private room,1,46,18,108,4968,1,44.85174,-0.58426,POINT (-0.58426 44.85174)
408,8486292,44693676,Entire home/apt,1,75,28,168,12600,6,44.878409999999995,-0.57412,POINT (-0.57412 44.87841)
409,8518905,44854094,Private room,1,33,7,42,1386,4,44.82929,-0.5593899999999999,POINT (-0.5593899999999999 44.82929)
410,8530213,44913038,Private room,1,33,16,96,3168,4,44.86207,-0.5926,POINT (-0.5926 44.86207)
411,8545333,16900168,Entire home/apt,Studio,50,75,256,12800,1,44.84113,-0.57107,POINT (-0.57107 44.84113)
412,8551467,45013106,Shared room,1,21,48,256,5376,2,44.833890000000004,-0.58758,POINT (-0.58758 44.83389)
413,8577316,45142187,Private room,1,35,9,54,1890,5,44.892340000000004,-0.7548600000000001,POINT (-0.7548600000000001 44.89234)
414,8577741,45143360,Entire home/apt,2,110,28,168,18480,2,44.83829,-0.5874699999999999,POINT (-0.5874699999999999 44.83829)
415,8580615,27903122,Entire home/apt,Studio,45,14,84,3780,6,44.768390000000004,-0.55567,POINT (-0.55567 44.76839)
416,8612638,45308125,Private room,1,34,9,54,1836,1,44.82691,-0.57738,POINT (-0.57738 44.82691)
417,8637434,17238101,Entire home/apt,Studio,55,25,150,8250,1,44.838640000000005,-0.5795899999999999,POINT (-0.5795899999999999 44.83864000000001)
418,8681408,45590376,Entire home/apt,1,49,33,198,9702,3,44.85842,-0.56552,POINT (-0.56552 44.85842)
419,8681973,45588522,Entire home/apt,3+,229,11,66,15114,1,44.84998,-0.60097,POINT (-0.60097 44.84998)
420,8710052,45300984,Entire home/apt,1,47,26,156,7332,5,44.8889,-0.7511399999999999,POINT (-0.7511399999999999 44.8889)
421,8715296,45745015,Private room,1,35,9,54,1890,6,44.85219,-0.6519699999999999,POINT (-0.6519699999999999 44.85219)
422,8716874,30725742,Private room,1,29,32,192,5568,5,44.810970000000005,-0.56418,POINT (-0.56418 44.81097)
423,8727260,43759520,Private room,1,26,33,198,5148,6,44.919109999999996,-0.49541,POINT (-0.49541 44.91911)
424,8729238,21871375,Entire home/apt,Studio,75,63,256,19200,2,44.83527,-0.57006,POINT (-0.57006 44.83527)
